tmdb_id,tagline,overview,spoken_languages,full_cast
243411,,A japanese family embraces western hip hop linguistics.,[],"[{'id': 219645, 'name': 'David Fujino', 'character': 'Grandfather', 'popularity': 0.0739, 'order': 0}, {'id': 219645, 'name': 'David Fujino', 'character': 'Son', 'popularity': 0.0739, 'order': 1}, {'id': 1003550, 'name': 'Peter Kosaka', 'character': 'Father', 'popularity': 0.2846, 'order': 2}, {'id': 112432, 'name': 'Mark Mills', 'character': 'Delivery Guy', 'popularity': 0.2299, 'order': 3}, {'id': 1278403, 'name': 'Dawn Obokata', 'character': 'Mother', 'popularity': 0.0, 'order': 4}, {'id': 1278404, 'name': 'Hiromi Okiyama', 'character': 'Daughter', 'popularity': 0.07, 'order': 5}]"
271832,,"FRUIT OF THE VINE is a super 8mm film that documents the incredible and often dangerous lengths that skateboarders go to in order to ride deserted, empty swimming pools. It is not a historical documentary, but a collection of stories shot in 1999 while Coan and Rick traveled from southern California to Seattle and around the east coast in search of pools to ride. FRUIT OF THE VINE profiles the people who search for, find, break into, and ultimately glean some use out of these pieces of the American suburban wasteland.",[],"[{'id': 401433, 'name': 'Tony Alva', 'character': '', 'popularity': 0.2804, 'order': 0}, {'id': 4871357, 'name': 'Matt Dyke', 'character': '', 'popularity': 0.048, 'order': 1}, {'id': 4871358, 'name': 'Tony Farmer', 'character': '', 'popularity': 0.0214, 'order': 2}, {'id': 4871359, 'name': 'Mark Hubbard', 'character': '', 'popularity': 0.0143, 'order': 3}, {'id': 229055, 'name': 'Lance Mountain', 'character': '', 'popularity': 0.1597, 'order': 4}, {'id': 1555201, 'name': 'Chris Senn', 'character': '', 'popularity': 0.1117, 'order': 5}]"
1185864,,"A children’s game of ‘Charlie’s Angels’ transforms into a reality through the vivid imagination of little Majella McGinty.  Life becomes too stressful for 8-year-old Majella and taking refuge she hides in a suitcase in her parents’ bedroom. She overhears their conversation, and her TV-addled imagination runs away with her when she believes her father has been murdered by her mother and his body bundled away under cover of darkness.  The Case of Majella McGinty shows the fantastical imagination of young children. This film combines the comical with the political, criticising the impact of violence on children’s lives. Set in 1970’s Derry, violence is rife, bombs can be heard in the distance and the army patrols the streets where Majella and her friends play.",['en'],"[{'id': 5366496, 'name': 'Gaynor Donnelly', 'character': 'Majella McGinty', 'popularity': 0.0143, 'order': 0}, {'id': 5366497, 'name': 'Christopher Dooley', 'character': 'John Paul McGinty', 'popularity': 0.0, 'order': 1}, {'id': 5366498, 'name': 'Gerald Dorrity', 'character': 'Gavin McGinty', 'popularity': 0.0143, 'order': 2}, {'id': 2032505, 'name': 'Morna Regan', 'character': 'Ma', 'popularity': 0.0143, 'order': 3}, {'id': 150577, 'name': 'Aidan Kelly', 'character': 'Da', 'popularity': 0.2372, 'order': 4}, {'id': 5366499, 'name': 'Laurie Lee McDowell', 'character': 'Josephine', 'popularity': 0.0, 'order': 5}, {'id': 5366500, 'name': 'Hayley Gallagher', 'character': 'Nicola', 'popularity': 0.0, 'order': 6}, {'id': 188440, 'name': 'Joe Gallagher', 'character': 'Uncle Pat', 'popularity': 0.1649, 'order': 7}, {'id': 12972, 'name': 'Leslie Swan', 'character': 'Aunt Pat', 'popularity': 0.0461, 'order': 8}, {'id': 1214550, 'name': 'Carmen Osbahr', 'character': 'Thelma', 'popularity': 0.873, 'order': 9}]"
709472,,"For the last ten years 40-year-old Jeppe has paid daily visits to the nursing home where his crippled wife, Tove, has been put after a serious traffic accident to remain for the rest of her life. Desperate about this meningless fate, Jeppe has put everything else in life aside and has chosen to be faithful and devoted to her. But this cannot go on, his pseudo-life becomes too much for his crippled wife. She pretends to be in love with her male nurse and throws Jeppe out.",['da'],"[{'id': 6121, 'name': 'Jens Albinus', 'character': 'Jeppe', 'popularity': 0.7529, 'order': 0}, {'id': 377703, 'name': 'Birgitte Raaberg', 'character': 'Tove', 'popularity': 0.1561, 'order': 1}, {'id': 4465, 'name': 'Gbatokai Dakinah', 'character': 'Anders', 'popularity': 0.1323, 'order': 2}, {'id': 2656683, 'name': 'Josephine Akvama', 'character': 'Julia', 'popularity': 0.0143, 'order': 3}, {'id': 3410, 'name': 'Preben Harris', 'character': 'Toves far', 'popularity': 0.0953, 'order': 4}, {'id': 2656684, 'name': 'Bende Harris', 'character': 'Toves mor', 'popularity': 0.0831, 'order': 5}, {'id': 936789, 'name': 'Julie Wieth', 'character': 'Maja', 'popularity': 0.1391, 'order': 6}, {'id': 1439692, 'name': 'Christian Hetland Jepsen', 'character': 'Peter', 'popularity': 0.0379, 'order': 7}, {'id': 6140, 'name': 'Hans Henrik Clemensen', 'character': 'Spritter', 'popularity': 0.4332, 'order': 8}, {'id': 85911, 'name': 'Mira Wanting', 'character': 'Mette', 'popularity': 0.2845, 'order': 9}, {'id': 4482, 'name': 'Gry Worre Hallberg', 'character': 'Tankpasser', 'popularity': 0.0416, 'order': 10}, {'id': 2656685, 'name': 'Mikkel Arndt', 'character': 'Kammerat', 'popularity': 0.119, 'order': 11}]"
665871,,"Documentary focusing on the Japanese Godzilla, featuring interviews with such people as Director Jun Fukuda, the wide of the late Ishiro Honda and Alex Cox. This documentary incorporates footage from rare shows like ""Ultra Q"" and films like ""King Kong Escapes"".","['en', 'ja']","[{'id': 235722, 'name': 'Haruo Nakajima', 'character': '', 'popularity': 0.6592, 'order': 0}, {'id': 425396, 'name': 'Akira Ifukube', 'character': '', 'popularity': 0.5164, 'order': 1}, {'id': 30561, 'name': 'Jun Fukuda', 'character': '', 'popularity': 1.0582, 'order': 2}, {'id': 89166, 'name': 'Noriaki Yuasa', 'character': '', 'popularity': 0.8894, 'order': 3}, {'id': 82879, 'name': 'Kenpachirō Satsuma', 'character': '', 'popularity': 0.6429, 'order': 4}, {'id': 6046, 'name': 'Roland Emmerich', 'character': '', 'popularity': 1.1856, 'order': 5}, {'id': 31493, 'name': 'Alex Cox', 'character': '', 'popularity': 1.0562, 'order': 6}, {'id': 8676, 'name': 'Dean Devlin', 'character': '', 'popularity': 1.1273, 'order': 7}]"
281522,,"Robin Hood and his band of thieves rebel against the evil Queen and Sheriff Naughtyham's efforts to collect a tax on pussy. Robin rallies his men under the banner of ""All Pussy Shall Be Free!""",['en'],"[{'id': 132079, 'name': 'Angelica Sin', 'character': 'Maid Marry Ann', 'popularity': 0.0, 'order': 0}, {'id': 589439, 'name': 'Anna Malle', 'character': 'Queen Caroline', 'popularity': 0.0, 'order': 1}, {'id': 1169854, 'name': 'Alyssa Allure', 'character': 'Wench', 'popularity': 0.0, 'order': 2}, {'id': 1632306, 'name': 'Teri Starr', 'character': 'Wench', 'popularity': 0.0, 'order': 3}, {'id': 1275385, 'name': 'Nakita Kash', 'character': 'Maid Ginger', 'popularity': 0.0, 'order': 4}, {'id': 41994, 'name': 'Randy Spears', 'character': 'Sheriff Naughty Ham', 'popularity': 0.0, 'order': 5}, {'id': 42545, 'name': 'Ron Jeremy', 'character': 'Friar Fuck', 'popularity': 0.0, 'order': 6}, {'id': 132087, 'name': 'Alec Metro', 'character': 'Throbbin Hood', 'popularity': 0.0, 'order': 7}, {'id': 1203031, 'name': 'Rich Handsome', 'character': 'Prince Dick', 'popularity': 0.0, 'order': 8}, {'id': 1802167, 'name': 'Ron Vogel', 'character': 'Little Dong', 'popularity': 0.0, 'order': 9}, {'id': 460504, 'name': 'Joel Lawrence', 'character': ""Alan A'Tail"", 'popularity': 0.0, 'order': 10}, {'id': 1802174, 'name': 'Steve Austin', 'character': 'Squire of Pennypinch', 'popularity': 0.0, 'order': 11}, {'id': 1802175, 'name': 'Captain Bob', 'character': 'Merry Men', 'popularity': 0.0, 'order': 12}, {'id': 1802176, 'name': 'Jimmy B', 'character': 'Merry Men', 'popularity': 0.0, 'order': 13}, {'id': 1802177, 'name': 'Hank the Crank', 'character': 'Guard', 'popularity': 0.0, 'order': 14}, {'id': 583588, 'name': 'Marc Cushman', 'character': 'Guard', 'popularity': 0.0, 'order': 15}, {'id': 1632299, 'name': 'Sirena Lewis', 'character': 'Peasant Girl', 'popularity': 0.0, 'order': 16}]"
365588,,,,
860582,,Documentary featuring the British alternative rock band Bush on tour.,['en'],"[{'id': 10961, 'name': 'Gavin Rossdale', 'character': 'Self', 'popularity': 1.0026, 'order': 0}, {'id': 2618508, 'name': 'Nigel Pulsford', 'character': 'Self', 'popularity': 0.1316, 'order': 1}, {'id': 1567955, 'name': 'Robin Goodridge', 'character': 'Self', 'popularity': 0.1977, 'order': 2}, {'id': 9315, 'name': 'Marilyn Manson', 'character': 'Self', 'popularity': 1.2185, 'order': 3}, {'id': 1146, 'name': 'Julie Delpy', 'character': 'Self', 'popularity': 1.6538, 'order': 4}, {'id': 4336186, 'name': 'Dave Parsons', 'character': 'Self', 'popularity': 0.0933, 'order': 5}]"
797122,Cmon Cmon Take...,"Texas, 1969. Ever feel you've been cheated? Stacy does. Especially after finding her redneck boyfriend in the sack with another girl. She's so pissed she decides to pack her things and head for Hollywood. She soon realizes that things are a little different in California. It's the summer of free love and lots of it. From rock stars to sleazy ""B"" movie directors, she gives them all a little piece...of her heart!!",['en'],"[{'id': 230465, 'name': 'Stacy Valentine', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 938713, 'name': 'Steve Hatcher', 'character': '', 'popularity': 0.0, 'order': 1}, {'id': 1202879, 'name': 'Davia Ardell', 'character': '', 'popularity': 0.0, 'order': 2}, {'id': 106895, 'name': 'Tom Byron', 'character': '', 'popularity': 0.0, 'order': 3}, {'id': 1551116, 'name': 'Alyssa Love', 'character': '', 'popularity': 0.0, 'order': 4}, {'id': 140399, 'name': 'Jonathan Morgan', 'character': '', 'popularity': 0.0, 'order': 5}, {'id': 136059, 'name': 'Shay Sweet', 'character': '', 'popularity': 0.0, 'order': 6}, {'id': 997542, 'name': 'Sindee Coxx', 'character': '', 'popularity': 0.0, 'order': 7}, {'id': 566049, 'name': 'Vince Vouyer', 'character': '', 'popularity': 0.0, 'order': 8}, {'id': 124204, 'name': 'Julian', 'character': '', 'popularity': 0.0, 'order': 9}, {'id': 42545, 'name': 'Ron Jeremy', 'character': '', 'popularity': 0.0, 'order': 10}]"
1257540,,Second entry in the Lady in the Sea of Blood series.,['ja'],[]
558195,What a Glorious Feeling,"It is 1926. The Horny Bothers have just released the first adult ""talkie"" entitled ""The Jazz Swinger."" Now, in order to compete, Paramounds Dirty Pictures has sent a mandate down to their top director, Cecil B. DeBalls. His next sexual extravaganza must be all-singing, all-dancing, all-screwing!",[],"[{'id': 929211, 'name': 'Brittany Andrews', 'character': 'Gina Lamont', 'popularity': 0.0, 'order': 0}, {'id': 992705, 'name': 'Nikki Sinn', 'character': 'Gloria Swansong', 'popularity': 0.0, 'order': 1}, {'id': 1176197, 'name': 'Alex Dane', 'character': 'Debbie Sheldon', 'popularity': 0.0, 'order': 2}, {'id': 2019511, 'name': 'Morgan Fairlane', 'character': 'Lillian Gash', 'popularity': 0.0, 'order': 3}, {'id': 995415, 'name': 'Nicole London', 'character': 'Mary Pickwood', 'popularity': 0.0, 'order': 4}, {'id': 42463, 'name': 'Mike Horner', 'character': 'Don Lockwood', 'popularity': 0.0, 'order': 5}, {'id': 589437, 'name': 'Michael J. Cox', 'character': 'Dick Hardon', 'popularity': 0.0, 'order': 6}, {'id': 460504, 'name': 'Joel Lawrence', 'character': ""Ronald O'Connell"", 'popularity': 0.0, 'order': 7}, {'id': 123085, 'name': 'Frank Bukkwyd', 'character': 'Cecil B. DeBalls', 'popularity': 0.0, 'order': 8}, {'id': 42545, 'name': 'Ron Jeremy', 'character': 'Cy Paramounds', 'popularity': 0.0, 'order': 9}, {'id': 1632311, 'name': 'ZaSu Knight', 'character': 'Slave Girl', 'popularity': 0.0, 'order': 10}, {'id': 1802174, 'name': 'Steve Austin', 'character': 'Sidney Lakey', 'popularity': 0.0, 'order': 11}]"
568952,,A look at the history and cultural impact of Tarzan.,"['en', 'fr']","[{'id': 1775723, 'name': 'Danton Burroughs', 'character': 'Self', 'popularity': 0.0, 'order': 0}, {'id': 536274, 'name': 'Peter Elliott', 'character': 'Self', 'popularity': 0.3733, 'order': 1}, {'id': 2196822, 'name': 'Scott Tracy Griffin', 'character': 'Self', 'popularity': 0.0256, 'order': 2}, {'id': 2196823, 'name': 'Erling B. Holtsmark', 'character': 'Self', 'popularity': 0.0, 'order': 3}, {'id': 224984, 'name': 'Francis Lacassin', 'character': 'Self', 'popularity': 0.0239, 'order': 4}, {'id': 2196824, 'name': 'George T. McWhorter', 'character': 'Self', 'popularity': 0.0, 'order': 5}, {'id': 70425, 'name': 'Denny Miller', 'character': 'Self', 'popularity': 1.4448, 'order': 6}, {'id': 146219, 'name': 'Picha', 'character': 'Self', 'popularity': 0.2509, 'order': 7}, {'id': 10660, 'name': 'Tanya Roberts', 'character': 'Self', 'popularity': 1.4389, 'order': 8}, {'id': 129313, 'name': 'Gordon Scott', 'character': 'Self', 'popularity': 0.5061, 'order': 9}, {'id': 161316, 'name': 'Johnny Weissmuller Jr.', 'character': 'Self', 'popularity': 0.6123, 'order': 10}, {'id': 91475, 'name': 'France Zobda', 'character': 'Self', 'popularity': 0.3724, 'order': 11}]"
573313,,Making of Takeshi Kitano's movie Kids Return.,['ja'],"[{'id': 3317, 'name': 'Takeshi Kitano', 'character': 'Himself', 'popularity': 2.3458, 'order': 0}, {'id': 97341, 'name': 'Ken Kaneko', 'character': 'Himself', 'popularity': 0.9878, 'order': 1}, {'id': 74862, 'name': 'Masanobu Ando', 'character': 'Himself', 'popularity': 1.8448, 'order': 2}, {'id': 4990, 'name': 'Susumu Terajima', 'character': 'Himself', 'popularity': 2.0212, 'order': 3}]"
349319,,,['ko'],"[{'id': 16963, 'name': 'Kim Jung-hak', 'character': '', 'popularity': 0.6792, 'order': 0}, {'id': 150127, 'name': 'Pang Eun-jin', 'character': '', 'popularity': 0.7238, 'order': 1}, {'id': 5001154, 'name': 'Shin Hee-jo', 'character': '', 'popularity': 0.1172, 'order': 2}, {'id': 5001156, 'name': 'Lee Seon-mi', 'character': '', 'popularity': 0.0532, 'order': 3}, {'id': 5001157, 'name': 'Kim Ye-rin', 'character': '', 'popularity': 0.0643, 'order': 4}, {'id': 5001159, 'name': 'Park Eun-jeong', 'character': '', 'popularity': 0.0518, 'order': 5}, {'id': 1912713, 'name': 'Oh Mi-yeon', 'character': '', 'popularity': 0.4898, 'order': 6}]"
1426442,,"This  visual essay, narrated by Anton Yelchin, focuses on the production history at High Noon. Included with the essay are plenty of very rare and archival promotional materials",['en'],"[{'id': 21028, 'name': 'Anton Yelchin', 'character': '', 'popularity': 2.0399, 'order': 0}]"
1072483,,,['ja'],"[{'id': 555029, 'name': 'Junko Takai', 'character': '', 'popularity': 0.138, 'order': 0}, {'id': 4589194, 'name': 'Eri Ikemiya', 'character': '', 'popularity': 0.0404, 'order': 1}, {'id': 553625, 'name': 'Ryou Kurihara', 'character': '', 'popularity': 0.0, 'order': 2}, {'id': 1111190, 'name': 'Seiji Nakamitsu', 'character': '', 'popularity': 1.7478, 'order': 3}]"
552408,,"For the fourth time in his illustrious cinematic history, director Gregory Dark examines the dialectical triad between prostitutes, sex and men in New Wave Hookers 4. Join your host, Half-Pint the Uber Dwarf, on a balls-out, candy coated roller coaster ride through the weirdest, wildest, wettest sexual scenarios ever conceived by man! Is it a serious scientific treatise posing as a no-holes-barred sex movie? Or vice-versa? Please write in and tell us!",['en'],"[{'id': 544069, 'name': 'Chasey Lain', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 44938, 'name': 'Juli Ashton', 'character': '', 'popularity': 0.0, 'order': 1}, {'id': 997544, 'name': 'Sandi Beach', 'character': '', 'popularity': 0.0, 'order': 2}, {'id': 2143130, 'name': 'Veronica Sage', 'character': '', 'popularity': 0.0, 'order': 3}, {'id': 1358739, 'name': 'Nicole Lace', 'character': '', 'popularity': 0.0, 'order': 4}, {'id': 106882, 'name': 'Tammi Ann', 'character': '', 'popularity': 0.0, 'order': 5}, {'id': 2126481, 'name': 'VixXxen', 'character': '', 'popularity': 0.0, 'order': 6}, {'id': 996516, 'name': 'Misty Rain', 'character': '', 'popularity': 0.0, 'order': 7}, {'id': 1081767, 'name': 'Barbara Doll', 'character': '', 'popularity': 0.0, 'order': 8}, {'id': 2143136, 'name': 'Amanda Addams', 'character': '', 'popularity': 0.0, 'order': 9}, {'id': 2052901, 'name': 'Yvonne', 'character': '', 'popularity': 0.0, 'order': 10}, {'id': 2143141, 'name': 'Marilyn Martyn', 'character': '', 'popularity': 0.0, 'order': 11}, {'id': 938712, 'name': 'Jon Dough', 'character': '', 'popularity': 0.0, 'order': 12}, {'id': 106895, 'name': 'Tom Byron', 'character': '', 'popularity': 0.0, 'order': 13}, {'id': 566049, 'name': 'Vince Vouyer', 'character': '', 'popularity': 0.0, 'order': 14}, {'id': 1019003, 'name': 'Nick East', 'character': '', 'popularity': 0.0, 'order': 15}, {'id': 2143142, 'name': 'Leslie Forbes', 'character': '', 'popularity': 0.0, 'order': 16}, {'id': 995416, 'name': 'Marc Wallice', 'character': '', 'popularity': 0.0, 'order': 17}, {'id': 996647, 'name': 'T.T. Boy', 'character': '', 'popularity': 0.0, 'order': 18}, {'id': 151143, 'name': 'Mark Davis', 'character': '', 'popularity': 0.0, 'order': 19}, {'id': 566045, 'name': 'Alex Sanders', 'character': '', 'popularity': 0.0, 'order': 20}, {'id': 132095, 'name': 'Tony Tedeschi', 'character': '', 'popularity': 0.0, 'order': 21}]"
